title mz rt nPeptides
qExactive01819.6166.6166.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6166%22 760.374526985215 26.358432999999998 16204
qExactive01819.9756.9756.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9756%22 563.2620749504 38.625287 13943
qExactive01819.5250.5250.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5250%22 673.825417321153 23.649509000000002 10502
qExactive01819.9538.9538.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9538%22 833.377178585433 37.603623999999996 42014
qExactive01819.5956.5956.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5956%22 893.909354646454 25.806516 38193
qExactive01819.4853.4853.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4853%22 704.333478940828 22.302615 19608
qExactive01819.9112.9112.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9112%22 832.901635598741 35.616924000000004 20417
qExactive01819.10842.10842.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D10842%22 684.391662597656 43.381502 1348
qExactive01819.4889.4889.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4889%22 630.840264122445 22.421576 3278
qExactive01819.6520.6520.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6520%22 870.873126078329 27.295611 44584
qExactive01819.5099.5099.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5099%22 663.343020776303 23.132474 7574
qExactive01819.8129.8129.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8129%22 953.459094056544 31.839022 33479
qExactive01819.5453.5453.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5453%22 558.306742295272 24.268842 3505
qExactive01819.8299.8299.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8299%22 933.485817612398 32.445656 8858
qExactive01819.5671.5671.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5671%22 748.397962212672 24.925822999999998 5683
qExactive01819.5514.5514.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5514%22 695.674010833947 24.442608 4634
qExactive01819.10504.10504.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D10504%22 590.814764582776 41.973534 3496
qExactive01819.7026.7026.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7026%22 801.409054936481 28.792499000000003 11635
qExactive01819.8689.8689.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8689%22 844.454186543922 33.878587 4039
qExactive01819.8045.8045.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8045%22 739.374885128101 31.556579 11465
qExactive01819.5489.5489.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5489%22 721.872159017978 24.368242000000002 6096
qExactive01819.8653.8653.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8653%22 787.906182188753 33.728395 7060
qExactive01819.8969.8969.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8969%22 794.914927608635 35.007478 6915
qExactive01819.11586.11586.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D11586%22 522.136108398438 46.414656 226
qExactive01819.3904.3904.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D3904%22 576.330383300781 18.334354 1649
qExactive01819.7919.7919.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7919%22 622.816499872091 31.211800999999998 6157
qExactive01819.6587.6587.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6587%22 773.908347273955 27.467393 6339
qExactive01819.5063.5063.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5063%22 685.837323831955 22.999185 10382
qExactive01819.8263.8263.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8263%22 816.895859361416 32.31484 17497
qExactive01819.9672.9672.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9672%22 670.905422127766 38.222872 3604
qExactive01819.9179.9179.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9179%22 755.331958679647 35.930232000000004 33468
qExactive01819.7804.7804.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7804%22 744.883705066259 30.939721000000002 6950
qExactive01819.8796.8796.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8796%22 654.313166615377 34.278634000000004 15717
qExactive01819.6690.6690.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6690%22 871.922733433282 27.765774 17826
qExactive01819.11075.11075.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D11075%22 585.333113043666 44.326621 1774
qExactive01819.4822.4822.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4822%22 713.834709816113 22.190495 16533
qExactive01819.7290.7290.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7290%22 722.359085022597 29.394879 14336
qExactive01819.9890.9890.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9890%22 660.834563024952 39.210737 6727
qExactive01819.7133.7133.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7133%22 633.007334110832 29.032814 14852
qExactive01819.5068.5068.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5068%22 629.34506459772 23.011491999999997 3443
qExactive01819.9533.9533.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9533%22 642.816665514759 37.576968 8706
qExactive01819.9070.9070.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9070%22 723.884982639396 35.433493 4761
qExactive01819.8205.8205.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8205%22 723.696172355497 32.113586000000005 4985
qExactive01819.4858.4858.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4858%22 570.828553925593 22.321192 1091
qExactive01819.7233.7233.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7233%22 865.939373424899 29.265946 10454
qExactive01819.9569.9569.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9569%22 882.404964570855 37.739178 45089
qExactive01819.6695.6695.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6695%22 791.358600674323 27.782142 36330
qExactive01819.10466.10466.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D10466%22 573.224560542154 41.808045 12575
qExactive01819.4641.4641.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4641%22 942.455970045886 21.536033999999997 28900
qExactive01819.10679.10679.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D10679%22 588.313853185959 42.695785 5235
qExactive01819.9641.9641.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9641%22 619.290595916114 38.074425 15620
qExactive01819.6130.6130.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6130%22 833.398193302635 26.270273999999997 27919
qExactive01819.7798.7798.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7798%22 957.974080100796 30.928237000000003 18676
qExactive01819.7057.7057.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7057%22 772.376088110771 28.858025 18978
qExactive01819.9963.9963.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9963%22 674.324005180093 39.564271999999995 16707
qExactive01819.4615.4615.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4615%22 614.304400656006 21.444056 11790
qExactive01819.8684.8684.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8684%22 781.344382711418 33.858106 37047
qExactive01819.9937.9937.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9937%22 784.367647070095 39.434869000000006 28033
qExactive01819.8014.8014.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8014%22 729.833403927532 31.452029 20380
qExactive01819.6104.6104.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6104%22 709.428636833984 26.212162 293
qExactive01819.8703.8703.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8703%22 758.380539598679 33.942009 13097
qExactive01819.8834.8834.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8834%22 953.500615973038 34.434276999999994 7618
qExactive01819.9044.9044.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9044%22 1015.439620726747 35.32485 101555
qExactive01819.8362.8362.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8362%22 841.905695865215 32.656123 18259
qExactive01819.7731.7731.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7731%22 1184.610604217589 30.706299 12674
qExactive01819.7581.7581.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7581%22 746.843032573243 30.219665000000003 20188
qExactive01819.7102.7102.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7102%22 635.645839151376 28.962693 3918
qExactive01819.7555.7555.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7555%22 791.358803753706 30.144522 36302
qExactive01819.6452.6452.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6452%22 1166.552098537732 27.099143 75755
qExactive01819.8860.8860.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8860%22 842.811747480402 34.530536 33007
qExactive01819.5817.5817.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5817%22 783.853765128712 25.431998 27549
qExactive01819.6027.6027.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6027%22 593.311252870772 25.998719 6389
qExactive01819.10579.10579.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D10579%22 766.409934920803 42.303415 4839
qExactive01819.9491.9491.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9491%22 971.465233126416 37.390819 37279
qExactive01819.7654.7654.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7654%22 968.943378861337 30.460585 46414
qExactive01819.6950.6950.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6950%22 833.398981526516 28.578335 27097
qExactive01819.4586.4586.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4586%22 581.608309964476 21.316206 4031
qExactive01819.10266.10266.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D10266%22 603.332018453225 40.911958 3261
qExactive01819.10040.10040.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D10040%22 797.862473773825 39.909942 26398
qExactive01819.5001.5001.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5001%22 718.383756931011 22.777705 4799
qExactive01819.12466.12466.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D12466%22 522.137390136719 49.804783 246
qExactive01819.7160.7160.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7160%22 815.888890172487 29.093441 19138
qExactive01819.6031.6031.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6031%22 533.282037609403 26.00482 5112
qExactive01819.9009.9009.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9009%22 693.851080450914 35.165099000000005 7993
qExactive01819.5323.5323.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5323%22 625.311798151176 23.871572 10605
qExactive01819.9117.9117.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9117%22 670.802787068179 35.640361999999996 15506
qExactive01819.6525.6525.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6525%22 757.956685180788 27.307031 6441
qExactive01819.8907.8907.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8907%22 797.416106581447 34.738596 7804
qExactive01819.5821.5821.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5821%22 668.349020877282 25.441262 6917
qExactive01819.9507.9507.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9507%22 982.95098016509 37.462655000000005 49762
qExactive01819.10353.10353.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D10353%22 919.400332071583 41.321454 68611
qExactive01819.4021.4021.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4021%22 513.927374291981 18.845577 4850
qExactive01819.6847.6847.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6847%22 641.338231484242 28.213115000000002 5999
qExactive01819.5150.5150.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5150%22 604.631917245 23.308093 3661
qExactive01819.4411.4411.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4411%22 548.937531514619 20.547919 6087
qExactive01819.5199.5199.4+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5199%22 559.553905037007 23.466353 4646
qExactive01819.7623.7623.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7623%22 928.957279686653 30.347284 18485
qExactive01819.4581.4581.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4581%22 658.67225762915 21.292714 2977
qExactive01819.8726.8726.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8726%22 921.447032781235 34.029523 28856
qExactive01819.7191.7191.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7191%22 756.354492773412 29.168247 26475
qExactive01819.6981.6981.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6981%22 1001.458133759067 28.661524 73697
qExactive01819.8398.8398.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8398%22 744.365640726634 32.758547 15971
qExactive01819.696.696.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D696%22 668.177368164063 3.2801218999999997 13
qExactive01819.10268.10268.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D10268%22 595.334167480469 40.922778 2595
qExactive01819.8300.8300.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8300%22 912.996631217316 32.448206 12869
qExactive01819.3878.3878.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D3878%22 522.618659461923 18.22343 1431
qExactive01819.9460.9460.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9460%22 938.419788679303 37.243429 61661
qExactive01819.5380.5380.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5380%22 953.021264629911 24.065948 21617
qExactive01819.7034.7034.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7034%22 663.668926103291 28.808779 3499
qExactive01819.6488.6488.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6488%22 795.827663732288 27.206560000000003 34264
qExactive01819.4677.4677.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4677%22 775.870073383759 21.655960999999998 17064
qExactive01819.7269.7269.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7269%22 879.438879735001 29.337737 17987
qExactive01819.10535.10535.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D10535%22 588.313991692534 42.117632 5095
qExactive01819.11883.11883.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D11883%22 626.310674953081 47.53534 11415
qExactive01819.9434.9434.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9434%22 712.847585739879 37.11826799999999 12133
qExactive01819.4442.4442.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4442%22 562.972277661857 20.674246 8782
qExactive01819.9994.9994.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9994%22 622.78995820866 39.701455 12155
qExactive01819.5852.5852.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5852%22 749.826954803814 25.531211 27714
qExactive01819.5385.5385.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5385%22 770.380076432977 24.080482 16116
qExactive01819.7767.7767.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7767%22 879.399452761826 30.833009 48079
qExactive01819.8367.8367.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8367%22 715.81900803653 32.674127 20925
qExactive01819.6093.6093.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6093%22 645.827588432692 26.1801 6340
qExactive01819.4785.4785.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4785%22 618.863787449499 22.057737 1931
qExactive01819.8757.8757.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8757%22 991.955334671218 34.162608 46579
qExactive01819.7628.7628.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7628%22 783.892835909001 30.359831 10489
qExactive01819.8331.8331.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8331%22 847.928915067179 32.558449 13288
qExactive01819.933.933.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D933%22 607.209594726563 4.2767987 19
qExactive01819.4628.4628.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4628%22 696.327724441351 21.488751999999998 20796
qExactive01819.7700.7700.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7700%22 874.428655104696 30.601682 22408
qExactive01819.4646.4646.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4646%22 708.302903421685 21.556686 31147
qExactive01819.6483.6483.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6483%22 647.791638842059 27.190072999999998 15205
qExactive01819.9075.9075.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9075%22 1020.482570927083 35.456127 49946
qExactive01819.9465.9465.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9465%22 724.874889643601 37.267021 5848
qExactive01819.7238.7238.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7238%22 679.369455460687 29.275459 3616
qExactive01819.5883.5883.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5883%22 774.422949786893 25.614207 3168
qExactive01819.8206.8206.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8206%22 718.888430616855 32.11695 3555
qExactive01819.7118.7118.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7118%22 630.324898108369 29.001567 7768
qExactive01819.9833.9833.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9833%22 670.839669479504 38.96009 6978
qExactive01819.4295.4295.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4295%22 531.584457904067 20.038406000000002 3357
qExactive01819.10280.10280.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D10280%22 560.296876109294 40.977088 5711
qExactive01819.10649.10649.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D10649%22 652.411376953125 42.572196999999996 112
qExactive01819.9414.9414.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9414%22 813.378337200204 37.026948999999995 30757
qExactive01819.7097.7097.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7097%22 730.416600393848 28.952909 1470
qExactive01819.8865.8865.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8865%22 932.434734469909 34.552777999999996 51502
qExactive01819.8335.8335.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8335%22 722.024597167969 32.574808 22911
qExactive01819.7694.7694.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7694%22 705.817425174037 30.580355 18670
qExactive01819.10597.10597.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D10597%22 588.313805490894 42.384378999999996 5205
qExactive01819.7275.7275.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7275%22 630.368019717499 29.353149 1078
qExactive01819.9719.9719.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9719%22 689.340635435266 38.458254000000004 13763
qExactive01819.5962.5962.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5962%22 785.897013936132 25.831128 9974
qExactive01819.9004.9004.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9004%22 743.864572292556 35.144725 11926
qExactive01819.9423.9423.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9423%22 590.81911443287 37.072824 2926
qExactive01819.6067.6067.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6067%22 879.943689905326 26.101173 13325
qExactive01819.7513.7513.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7513%22 753.894154453175 30.027995999999998 5759
